orderpayment_id_pref,order_id_pref,payment_sequential,payment_type,payment_installments,payment_value
PAY90873,ORD61805,1,credit_card,8,107.92
PAY90874,ORD71219,1,boleto,1,152.48
PAY90875,ORD13409,1,credit_card,1,31.43
PAY90876,ORD35561,1,boleto,1,228.25
PAY90877,ORD74589,1,credit_card,4,234.46
PAY90878,ORD19765,1,credit_card,1,92.21
PAY90879,ORD94730,1,credit_card,1,106.06
PAY90880,ORD48227,1,debit_card,1,872.74
PAY90881,ORD82928,1,boleto,1,38.86
PAY90882,ORD91588,1,credit_card,1,33.99
PAY90883,ORD28634,1,credit_card,8,683.07
PAY90884,ORD50216,2,credit_card,1,15.71
PAY90885,ORD59146,1,credit_card,2,163.06
PAY90886,ORD84280,2,voucher,1,35.29
PAY90887,ORD47007,1,credit_card,1,28.51
PAY90888,ORD56625,1,debit_card,1,66.44
PAY90889,ORD59078,1,credit_card,4,455.49
PAY90890,ORD19730,1,boleto,1,234.08
PAY90891,ORD47431,1,credit_card,2,61.87
PAY90892,ORD58842,1,credit_card,1,159.71
PAY90893,ORD22536,1,credit_card,10,538.44
PAY90894,ORD23076,1,credit_card,1,55.22
PAY90895,ORD35693,1,credit_card,1,375.16
PAY90896,ORD62558,1,debit_card,1,221.81
PAY90897,ORD12705,1,credit_card,1,38.01
PAY90898,ORD20754,1,credit_card,2,137.08
PAY90899,ORD49086,1,credit_card,6,86.53
PAY90900,ORD23469,1,boleto,1,152.28
PAY90901,ORD10884,1,credit_card,10,284.74
PAY90902,ORD22374,4,voucher,1,18.23
PAY90903,ORD36036,1,credit_card,4,189.6
PAY90904,ORD36903,1,boleto,1,64.51
PAY90905,ORD40251,1,credit_card,1,54.52
PAY90906,ORD41737,1,credit_card,2,104.28
PAY90907,ORD841,1,credit_card,2,149.14
PAY90908,ORD44831,1,boleto,1,107.35
PAY90909,ORD7148,1,boleto,1,128.5
PAY90910,ORD34907,1,boleto,1,237.36
PAY90911,ORD45491,1,credit_card,5,55.0
PAY90912,ORD12387,1,credit_card,1,66.67
PAY90913,ORD98503,1,boleto,1,45.0
PAY90914,ORD63029,1,credit_card,3,225.71
PAY90915,ORD26921,1,credit_card,2,110.13
PAY90916,ORD71832,1,credit_card,1,92.1
PAY90917,ORD63156,1,credit_card,2,185.84
PAY90918,ORD43574,5,voucher,1,9.11
PAY90919,ORD38388,1,credit_card,1,73.97
PAY90920,ORD23971,1,credit_card,4,150.12
PAY90921,ORD98850,1,credit_card,6,62.66
PAY90922,ORD13730,2,voucher,1,25.41
PAY90923,ORD93558,1,credit_card,3,35.0
PAY90924,ORD66970,1,credit_card,7,343.12
PAY90925,ORD14319,1,boleto,1,127.1
PAY90926,ORD23552,1,credit_card,10,236.97
PAY90927,ORD81622,1,credit_card,1,47.02
PAY90928,ORD38341,1,credit_card,1,77.75
PAY90929,ORD56982,1,credit_card,4,108.0
PAY90930,ORD11634,1,boleto,1,62.83
PAY90931,ORD46169,1,credit_card,10,108.51
PAY90932,ORD44498,1,credit_card,6,794.34
PAY90933,ORD40525,1,credit_card,3,177.38
PAY90934,ORD29328,1,credit_card,2,106.81
PAY90935,ORD22305,1,credit_card,1,80.88
PAY90936,ORD80895,1,boleto,1,73.85
PAY90937,ORD90949,1,credit_card,6,61.77
PAY90938,ORD16562,1,credit_card,5,156.6
PAY90939,ORD87156,1,boleto,1,132.24
PAY90940,ORD58148,1,credit_card,2,172.19
PAY90941,ORD92919,1,credit_card,2,44.99
PAY90942,ORD1310,1,credit_card,2,197.95
PAY90943,ORD82893,1,credit_card,1,7.19
PAY90944,ORD95414,1,boleto,1,43.13
PAY90945,ORD65300,1,credit_card,2,101.74
PAY90946,ORD50170,1,credit_card,4,41.78
PAY90947,ORD90125,1,credit_card,8,436.49
PAY90948,ORD13359,1,credit_card,2,151.42
PAY90949,ORD31481,1,credit_card,1,50.15
PAY90950,ORD39341,1,credit_card,1,96.95
PAY90951,ORD3008,1,debit_card,1,72.18
PAY90952,ORD76095,1,credit_card,1,145.34
PAY90953,ORD38094,1,credit_card,9,91.23
PAY90954,ORD23812,1,credit_card,10,1027.0
PAY90955,ORD81279,1,credit_card,6,69.12
PAY90956,ORD83391,2,voucher,1,50.0
PAY90957,ORD52318,1,credit_card,10,507.98
PAY90958,ORD78921,1,credit_card,1,42.26
PAY90959,ORD28791,1,credit_card,10,748.27
PAY90960,ORD49661,1,credit_card,3,62.37
PAY90961,ORD33259,1,credit_card,2,66.67
PAY90962,ORD16393,1,boleto,1,103.63
PAY90963,ORD92700,1,credit_card,5,55.01
PAY90964,ORD5220,1,credit_card,1,68.27
PAY90965,ORD30945,1,credit_card,2,126.76
PAY90966,ORD81268,1,credit_card,1,102.64
PAY90967,ORD89022,1,credit_card,1,29.47
PAY90968,ORD11891,1,credit_card,1,52.78
PAY90969,ORD29002,1,credit_card,5,77.57
PAY90970,ORD98474,1,credit_card,4,116.8
PAY90971,ORD47065,1,credit_card,1,52.47
PAY90972,ORD19069,1,credit_card,4,77.9
PAY90973,ORD60260,1,credit_card,1,61.71
PAY90974,ORD56677,1,credit_card,3,148.06
PAY90975,ORD46733,1,credit_card,1,71.39
PAY90976,ORD80560,1,boleto,1,364.1
PAY90977,ORD13292,1,credit_card,1,108.56
PAY90978,ORD3668,1,credit_card,6,61.48
PAY90979,ORD14133,1,credit_card,1,27.07
PAY90980,ORD8129,1,credit_card,8,167.31
PAY90981,ORD35272,1,credit_card,7,70.06
PAY90982,ORD79451,1,boleto,1,86.15
PAY90983,ORD32750,1,credit_card,4,202.16
PAY90984,ORD37459,1,credit_card,7,165.37
PAY90985,ORD95551,1,boleto,1,122.17
PAY90986,ORD25021,1,boleto,1,168.03
PAY90987,ORD92113,1,boleto,1,115.94
PAY90988,ORD89726,1,credit_card,1,69.9
PAY90989,ORD41713,1,credit_card,2,46.11
PAY90990,ORD57088,1,credit_card,4,210.29
PAY90991,ORD1959,1,credit_card,2,22.77
PAY90992,ORD63841,1,boleto,1,156.46
PAY90993,ORD84249,1,credit_card,4,187.24
PAY90994,ORD81389,1,credit_card,1,88.22
PAY90995,ORD79402,1,credit_card,4,104.11
PAY90996,ORD89349,1,credit_card,3,107.78
PAY90997,ORD55681,1,credit_card,8,339.88
PAY90998,ORD94129,1,boleto,1,163.9
PAY90999,ORD13661,1,boleto,1,165.4
PAY91000,ORD65425,1,credit_card,4,71.04
PAY91001,ORD9665,1,credit_card,5,144.82
PAY91002,ORD83189,1,credit_card,3,321.34
PAY91003,ORD92713,1,credit_card,1,34.23
PAY91004,ORD19426,1,boleto,1,39.59
PAY91005,ORD12022,1,credit_card,4,128.08
PAY91006,ORD27791,1,boleto,1,228.88
PAY91007,ORD78756,1,credit_card,1,47.1
PAY91008,ORD11437,1,credit_card,1,92.68
PAY91009,ORD30919,1,credit_card,8,199.0
PAY91010,ORD14780,1,credit_card,2,56.1
PAY91011,ORD180,1,credit_card,5,52.51
PAY91012,ORD22955,1,credit_card,2,143.32
PAY91013,ORD52809,1,credit_card,1,243.23
PAY91014,ORD74973,1,credit_card,6,128.02
PAY91015,ORD6832,1,boleto,1,22.75
PAY91016,ORD8177,1,credit_card,1,70.81
PAY91017,ORD22400,2,voucher,1,17.51
PAY91018,ORD26560,1,credit_card,1,89.91
PAY91019,ORD27755,1,voucher,1,32.69
PAY91020,ORD2498,1,credit_card,1,38.38
PAY91021,ORD24235,1,credit_card,3,118.27
PAY91022,ORD24014,1,voucher,1,20.28
PAY91023,ORD13712,1,credit_card,1,36.22
PAY91024,ORD52097,1,credit_card,4,103.93
PAY91025,ORD57245,1,boleto,1,60.1
PAY91026,ORD25374,1,credit_card,4,91.03
PAY91027,ORD96170,1,credit_card,2,175.6
PAY91028,ORD60458,1,credit_card,1,269.4
PAY91029,ORD51242,1,boleto,1,217.67
PAY91030,ORD97739,1,credit_card,3,77.7
PAY91031,ORD85210,1,credit_card,2,152.16
PAY91032,ORD97455,1,boleto,1,44.23
PAY91033,ORD43856,1,credit_card,1,53.62
PAY91034,ORD53733,1,credit_card,1,28.08
PAY91035,ORD73311,1,credit_card,3,381.53
PAY91036,ORD50136,1,credit_card,1,48.78
PAY91037,ORD28557,1,credit_card,6,308.42
PAY91038,ORD36568,1,credit_card,5,180.58
PAY91039,ORD77707,1,credit_card,10,309.99
PAY91040,ORD87080,2,voucher,1,9.02
PAY91041,ORD50417,1,credit_card,6,69.18
PAY91042,ORD12612,1,boleto,1,193.02
PAY91043,ORD374,1,credit_card,3,104.08
PAY91044,ORD1503,1,credit_card,10,150.04
PAY91045,ORD89343,1,credit_card,8,157.86
PAY91046,ORD75098,1,credit_card,4,49.42
PAY91047,ORD57502,1,credit_card,1,138.96
PAY91048,ORD95037,1,credit_card,2,67.29
PAY91049,ORD39242,1,credit_card,3,471.35
PAY91050,ORD64921,2,voucher,1,25.05
PAY91051,ORD36346,1,credit_card,3,85.99
PAY91052,ORD96827,1,boleto,1,375.3
PAY91053,ORD54475,1,credit_card,2,149.77
PAY91054,ORD25496,1,credit_card,2,256.5
PAY91055,ORD91551,1,credit_card,2,56.01
PAY91056,ORD86185,1,boleto,1,35.0
PAY91057,ORD92709,1,credit_card,5,238.11
PAY91058,ORD91470,1,credit_card,8,673.25
PAY91059,ORD73594,1,credit_card,1,6.25
PAY91060,ORD26532,1,boleto,1,160.84
PAY91061,ORD84540,1,credit_card,1,82.39
PAY91062,ORD18269,1,boleto,1,117.16
PAY91063,ORD37276,1,credit_card,10,318.79
PAY91064,ORD93048,1,credit_card,7,382.43
PAY91065,ORD13980,1,credit_card,3,96.65
PAY91066,ORD39376,1,credit_card,7,161.48
PAY91067,ORD49965,1,boleto,1,58.82
PAY91068,ORD11670,1,credit_card,4,183.38
PAY91069,ORD33596,1,credit_card,5,148.94
PAY91070,ORD57694,2,voucher,1,25.0
PAY91071,ORD39166,1,credit_card,2,82.73
PAY91072,ORD70364,1,credit_card,3,239.42
PAY91073,ORD80455,1,credit_card,3,100.7
PAY91074,ORD58115,1,boleto,1,193.98
PAY91075,ORD16324,1,credit_card,7,72.14
PAY91076,ORD17253,1,credit_card,1,47.34
PAY91077,ORD55124,1,credit_card,3,203.18
PAY91078,ORD704,1,credit_card,4,125.52
PAY91079,ORD84180,1,credit_card,6,64.03
PAY91080,ORD27394,1,boleto,1,67.13
PAY91081,ORD46786,1,credit_card,5,227.27
PAY91082,ORD73984,1,credit_card,2,55.62
PAY91083,ORD93176,1,credit_card,1,55.28
PAY91084,ORD76074,1,credit_card,3,99.65
PAY91085,ORD93050,1,boleto,1,53.07
PAY91086,ORD85232,1,credit_card,2,152.66
PAY91087,ORD76922,1,credit_card,2,70.92
PAY91088,ORD49098,1,credit_card,2,127.08
PAY91089,ORD60783,1,credit_card,2,59.84
PAY91090,ORD8388,1,credit_card,1,89.11
PAY91091,ORD67891,1,credit_card,10,105.26
PAY91092,ORD51028,1,credit_card,6,69.0
PAY91093,ORD19166,1,credit_card,1,121.19
PAY91094,ORD63987,1,credit_card,3,122.5
PAY91095,ORD33547,1,credit_card,5,52.78
PAY91096,ORD73960,1,credit_card,1,134.38
PAY91097,ORD31724,1,credit_card,1,79.24
PAY91098,ORD56362,1,credit_card,4,91.75
PAY91099,ORD93477,1,credit_card,4,209.5
PAY91100,ORD57438,1,boleto,1,354.17
PAY91101,ORD91769,1,credit_card,1,27.77
PAY91102,ORD24484,1,boleto,1,62.39
PAY91103,ORD11516,1,credit_card,2,138.6
PAY91104,ORD84583,1,boleto,1,136.52
PAY91105,ORD77795,1,credit_card,10,156.76
PAY91106,ORD5181,1,boleto,1,131.75
PAY91107,ORD29713,1,boleto,1,73.44
PAY91108,ORD98772,1,boleto,1,321.34
PAY91109,ORD50688,1,credit_card,2,64.23
PAY91110,ORD33940,1,voucher,1,32.03
PAY91111,ORD32579,1,credit_card,3,75.53
PAY91112,ORD57823,1,credit_card,5,59.75
PAY91113,ORD10748,1,credit_card,2,206.43
PAY91114,ORD46348,1,credit_card,1,73.16
PAY91115,ORD74421,1,credit_card,1,49.69
PAY91116,ORD38685,1,credit_card,1,90.99
PAY91117,ORD18763,1,credit_card,1,55.27
PAY91118,ORD89433,1,credit_card,3,32.6
PAY91119,ORD71209,1,credit_card,1,21.77
PAY91120,ORD27032,1,credit_card,4,133.4
PAY91121,ORD35277,1,credit_card,2,60.1
PAY91122,ORD35230,1,credit_card,1,66.42
PAY91123,ORD85748,1,voucher,1,36.78
PAY91124,ORD92003,1,credit_card,1,46.88
PAY91125,ORD92752,1,credit_card,10,212.59
PAY91126,ORD51626,1,credit_card,3,32.01
PAY91127,ORD47031,1,credit_card,1,35.99
PAY91128,ORD37005,1,credit_card,5,150.89
PAY91129,ORD30533,1,boleto,1,45.79
PAY91130,ORD66826,1,boleto,1,171.85
PAY91131,ORD001,2,voucher,1,18.59
PAY91132,ORD15523,1,credit_card,2,60.86
PAY91133,ORD53961,1,credit_card,8,140.08
PAY91134,ORD49578,1,boleto,1,144.01
PAY91135,ORD26024,1,boleto,1,165.04
PAY91136,ORD57511,1,credit_card,1,132.02
PAY91137,ORD93262,1,credit_card,6,444.04
PAY91138,ORD59684,1,credit_card,1,106.38
PAY91139,ORD16740,1,credit_card,3,69.9
PAY91140,ORD78232,1,credit_card,3,63.51
PAY91141,ORD8499,1,credit_card,2,339.77
PAY91142,ORD17362,4,voucher,1,5.47
PAY91143,ORD50044,1,credit_card,1,85.14
PAY91144,ORD65366,1,credit_card,2,191.68
PAY91145,ORD16248,1,credit_card,7,148.75
PAY91146,ORD62583,1,credit_card,10,381.88
PAY91147,ORD80076,1,credit_card,1,118.17
PAY91148,ORD14592,1,credit_card,3,31.84
PAY91149,ORD65173,1,boleto,1,78.93
PAY91150,ORD69792,1,credit_card,7,171.44
PAY91151,ORD9321,1,boleto,1,253.29
PAY91152,ORD41927,2,voucher,1,74.14
PAY91153,ORD43001,1,credit_card,1,159.47
PAY91154,ORD52885,1,credit_card,6,140.04
PAY91155,ORD21410,1,credit_card,2,123.41
PAY91156,ORD24101,1,credit_card,2,214.52
PAY91157,ORD47481,2,voucher,1,50.0
PAY91158,ORD55646,1,credit_card,8,258.91
PAY91159,ORD21284,1,credit_card,1,12.25
PAY91160,ORD39020,1,credit_card,3,80.56
PAY91161,ORD24566,1,credit_card,5,302.54
PAY91162,ORD14107,1,credit_card,10,604.34
PAY91163,ORD83593,1,credit_card,4,42.09
PAY91164,ORD33571,1,credit_card,3,75.17
PAY91165,ORD41555,1,credit_card,1,54.0
PAY91166,ORD7509,1,credit_card,2,123.05
PAY91167,ORD43177,1,credit_card,3,160.5
PAY91168,ORD48812,1,credit_card,1,34.79
PAY91169,ORD15908,1,credit_card,1,31.22
PAY91170,ORD7290,1,credit_card,1,25.28
PAY91171,ORD45958,1,credit_card,1,29.0
PAY91172,ORD57315,1,credit_card,1,121.68
PAY91173,ORD26390,1,boleto,1,64.0
PAY91174,ORD61839,1,boleto,1,76.33
PAY91175,ORD33906,1,credit_card,6,297.22
PAY91176,ORD77117,1,boleto,1,97.81
PAY91177,ORD38394,1,credit_card,5,178.67
PAY91178,ORD92454,1,credit_card,9,98.22
PAY91179,ORD17566,1,credit_card,1,56.69
PAY91180,ORD72218,1,credit_card,2,155.14
PAY91181,ORD92048,1,credit_card,3,38.48
PAY91182,ORD74820,1,credit_card,7,145.11
PAY91183,ORD94439,1,credit_card,1,322.17
PAY91184,ORD20702,2,voucher,1,40.16
PAY91185,ORD76744,1,credit_card,2,209.27
PAY91186,ORD75701,1,credit_card,6,118.0
PAY91187,ORD84318,1,credit_card,2,60.9
PAY91188,ORD32748,1,credit_card,1,111.62
PAY91189,ORD91318,1,credit_card,2,126.24
PAY91190,ORD64789,1,credit_card,5,262.83
PAY91191,ORD16427,1,credit_card,5,59.63
PAY91192,ORD85538,1,boleto,1,218.27
PAY91193,ORD56648,1,boleto,1,72.56
PAY91194,ORD40339,1,credit_card,1,113.66
PAY91195,ORD15822,1,credit_card,10,1185.58
PAY91196,ORD993,1,boleto,1,117.68
PAY91197,ORD15792,1,boleto,1,51.99
PAY91198,ORD97811,1,credit_card,4,92.11
PAY91199,ORD41319,1,credit_card,2,71.04
PAY91200,ORD28533,1,credit_card,5,215.06
PAY91201,ORD8601,1,credit_card,8,237.58
PAY91202,ORD61614,1,credit_card,3,142.31
PAY91203,ORD63099,1,credit_card,7,1257.96
PAY91204,ORD47737,1,credit_card,2,318.0
PAY91205,ORD37550,1,credit_card,2,57.68
PAY91206,ORD88013,1,credit_card,1,22.38
PAY91207,ORD38601,1,credit_card,10,1217.78
PAY91208,ORD11603,1,credit_card,2,94.31
PAY91209,ORD40609,1,credit_card,7,72.71
PAY91210,ORD8374,1,credit_card,4,94.21
PAY91211,ORD53078,1,credit_card,3,170.17
PAY91212,ORD50882,1,boleto,1,62.01
PAY91213,ORD54318,1,boleto,1,69.9
PAY91214,ORD81822,1,credit_card,4,107.02
PAY91215,ORD31921,1,credit_card,4,166.61
PAY91216,ORD71726,1,credit_card,3,110.55
PAY91217,ORD79504,1,credit_card,2,143.02
PAY91218,ORD3045,1,credit_card,2,29.33
PAY91219,ORD95832,1,credit_card,1,60.1
PAY91220,ORD16571,1,credit_card,2,135.75
PAY91221,ORD30177,1,credit_card,1,81.78
PAY91222,ORD55174,1,credit_card,2,291.96
PAY91223,ORD23162,1,credit_card,7,1094.37
PAY91224,ORD40287,1,credit_card,1,32.77
PAY91225,ORD94715,1,credit_card,10,284.42
PAY91226,ORD18352,1,boleto,1,128.2
PAY91227,ORD61791,1,debit_card,1,163.58
PAY91228,ORD21525,1,credit_card,2,126.43
PAY91229,ORD51383,1,credit_card,2,98.14
PAY91230,ORD37072,1,credit_card,6,141.66
PAY91231,ORD96167,1,boleto,1,25.51
PAY91232,ORD86513,1,credit_card,3,35.86
PAY91233,ORD21220,1,credit_card,1,45.0
PAY91234,ORD24087,1,boleto,1,84.31
PAY91235,ORD50544,1,boleto,1,163.13
PAY91236,ORD20905,1,boleto,1,27.1
PAY91237,ORD55391,1,credit_card,1,882.0
PAY91238,ORD36303,1,credit_card,8,95.8
PAY91239,ORD10767,1,credit_card,3,165.7
PAY91240,ORD61159,1,credit_card,1,67.5
PAY91241,ORD82777,1,credit_card,8,103.87
PAY91242,ORD87101,1,boleto,1,112.02
PAY91243,ORD61389,1,voucher,1,20.0
PAY91244,ORD63117,1,boleto,1,115.94
PAY91245,ORD24173,1,credit_card,3,321.42
PAY91246,ORD83055,1,credit_card,3,30.2
PAY91247,ORD22821,1,credit_card,2,134.28
PAY91248,ORD9033,1,boleto,1,122.91
PAY91249,ORD71736,1,boleto,1,75.08
PAY91250,ORD36345,1,credit_card,1,57.68
PAY91251,ORD39072,1,credit_card,5,108.74
PAY91252,ORD61322,1,credit_card,1,19.68
PAY91253,ORD45930,1,credit_card,2,85.62
PAY91254,ORD22544,1,credit_card,1,40.0
PAY91255,ORD9498,1,credit_card,6,254.41
PAY91256,ORD52240,1,credit_card,2,26.13
PAY91257,ORD77367,1,credit_card,1,27.08
PAY91258,ORD33413,1,credit_card,4,45.46
PAY91259,ORD38524,2,voucher,1,252.44
PAY91260,ORD39854,1,voucher,1,18.25
PAY91261,ORD6139,1,credit_card,2,37.46
PAY91262,ORD95611,1,credit_card,5,250.09
PAY91263,ORD56484,1,credit_card,2,94.32
PAY91264,ORD92450,1,boleto,1,56.72
PAY91265,ORD4758,1,debit_card,1,130.09
PAY91266,ORD9625,1,credit_card,8,516.66
PAY91267,ORD79171,1,credit_card,12,207.08
PAY91268,ORD38586,1,credit_card,3,117.73
PAY91269,ORD94110,1,credit_card,6,136.34
PAY91270,ORD91699,1,credit_card,4,178.27
PAY91271,ORD52713,1,credit_card,3,160.16
PAY91272,ORD98688,1,credit_card,2,140.96
PAY91273,ORD5848,1,boleto,1,68.13
PAY91274,ORD39249,1,credit_card,1,442.63
PAY91275,ORD26952,1,credit_card,1,95.52
PAY91276,ORD98742,1,credit_card,1,69.9
PAY91277,ORD76515,1,credit_card,5,119.25
PAY91278,ORD73633,1,credit_card,1,210.61
PAY91279,ORD14096,1,credit_card,2,550.51
PAY91280,ORD83029,1,credit_card,6,60.35
PAY91281,ORD76921,1,credit_card,3,58.05
PAY91282,ORD50917,1,boleto,1,94.51
PAY91283,ORD8990,1,boleto,1,57.5
PAY91284,ORD38174,1,credit_card,4,57.39
PAY91285,ORD5499,1,credit_card,3,67.96
PAY91286,ORD59903,1,credit_card,1,38.04
PAY91287,ORD29988,1,credit_card,1,67.36
PAY91288,ORD79471,1,credit_card,3,39.34
PAY91289,ORD93870,1,credit_card,4,229.65
PAY91290,ORD50628,1,credit_card,1,31.96
PAY91291,ORD76726,1,credit_card,1,46.18
PAY91292,ORD45704,1,credit_card,1,36.84
PAY91293,ORD59687,1,boleto,1,267.62
PAY91294,ORD6197,1,boleto,1,165.03
PAY91295,ORD51273,1,credit_card,6,187.75
PAY91296,ORD66035,1,debit_card,1,13.38
PAY91297,ORD54072,1,credit_card,3,73.68
PAY91298,ORD14868,1,debit_card,1,43.09
PAY91299,ORD60576,1,credit_card,1,69.67
PAY91300,ORD70908,1,boleto,1,217.49
PAY91301,ORD27303,1,credit_card,1,71.82
PAY91302,ORD5878,2,voucher,1,133.39
PAY91303,ORD2370,1,boleto,1,40.97
PAY91304,ORD96869,1,credit_card,2,228.95
PAY91305,ORD68896,1,credit_card,1,34.72
PAY91306,ORD48863,1,boleto,1,167.1
PAY91307,ORD73324,1,credit_card,1,194.17
PAY91308,ORD11200,1,credit_card,5,75.07
PAY91309,ORD81872,2,voucher,1,136.68
PAY91310,ORD72067,1,credit_card,3,56.96
PAY91311,ORD11727,1,credit_card,10,242.44
PAY91312,ORD93157,1,credit_card,2,66.76
PAY91313,ORD67383,1,credit_card,4,117.05
PAY91314,ORD90942,1,credit_card,1,41.01
PAY91315,ORD7452,1,credit_card,5,118.93
PAY91316,ORD70545,1,credit_card,6,155.05
PAY91317,ORD46306,1,credit_card,1,85.41
PAY91318,ORD95512,1,credit_card,3,299.7
PAY91319,ORD58848,1,credit_card,10,206.31
PAY91320,ORD93412,3,voucher,1,50.0
PAY91321,ORD61402,1,credit_card,8,105.28
PAY91322,ORD9739,1,credit_card,2,116.67
PAY91323,ORD5335,1,credit_card,1,52.84
PAY91324,ORD22370,1,credit_card,4,369.6
PAY91325,ORD22597,1,credit_card,3,118.93
PAY91326,ORD36956,1,credit_card,3,225.88
PAY91327,ORD31069,1,boleto,1,27.27
PAY91328,ORD24474,1,boleto,1,22.27
PAY91329,ORD20968,1,credit_card,3,150.54
PAY91330,ORD92848,1,credit_card,5,79.61
PAY91331,ORD98870,1,credit_card,1,90.05
PAY91332,ORD25947,1,credit_card,5,56.69
PAY91333,ORD10479,1,credit_card,8,238.8
PAY91334,ORD97137,2,voucher,1,11.67
PAY91335,ORD48380,1,credit_card,1,60.59
PAY91336,ORD51640,1,credit_card,3,151.6
PAY91337,ORD54129,1,credit_card,5,175.77
PAY91338,ORD19519,1,credit_card,2,74.67
PAY91339,ORD47172,1,credit_card,4,106.76
PAY91340,ORD12443,1,credit_card,1,113.86
PAY91341,ORD33773,1,boleto,1,136.3
PAY91342,ORD55658,1,credit_card,10,726.6
PAY91343,ORD23795,1,credit_card,3,107.38
PAY91344,ORD34245,1,credit_card,5,56.22
PAY91345,ORD60150,1,credit_card,3,31.0
PAY91346,ORD44098,1,credit_card,8,232.54
PAY91347,ORD60583,3,voucher,1,15.61
PAY91348,ORD94680,1,credit_card,3,113.45
PAY91349,ORD4326,1,credit_card,1,453.85
PAY91350,ORD64387,1,credit_card,10,192.1
PAY91351,ORD22790,1,credit_card,1,30.23
PAY91352,ORD85609,1,credit_card,2,373.78
PAY91353,ORD64909,1,credit_card,3,32.0
PAY91354,ORD58933,1,credit_card,4,71.74
PAY91355,ORD85571,1,credit_card,1,84.23
PAY91356,ORD98171,1,boleto,1,78.26
PAY91357,ORD71407,1,credit_card,3,75.0
PAY91358,ORD54301,1,credit_card,1,26.78
PAY91359,ORD47443,1,credit_card,1,173.89
PAY91360,ORD97784,1,credit_card,1,37.0
PAY91361,ORD28369,2,voucher,1,23.79
PAY91362,ORD2632,1,credit_card,4,159.47
PAY91363,ORD10687,1,credit_card,1,48.87
PAY91364,ORD83185,1,credit_card,8,304.22
PAY91365,ORD32702,1,credit_card,3,185.79
PAY91366,ORD4681,1,credit_card,4,46.86
PAY91367,ORD72804,1,credit_card,2,137.08
PAY91368,ORD63508,1,credit_card,2,134.25
PAY91369,ORD10777,1,debit_card,1,4445.5
PAY91370,ORD96744,1,credit_card,2,258.74
PAY91371,ORD75704,1,credit_card,9,93.21
PAY91372,ORD70546,1,credit_card,10,249.14
PAY91373,ORD93035,1,boleto,1,124.52
PAY91374,ORD35048,1,credit_card,10,246.61
PAY91375,ORD8022,1,credit_card,8,210.01
PAY91376,ORD22918,1,credit_card,8,903.03
PAY91377,ORD41615,1,credit_card,1,74.49
PAY91378,ORD98944,1,credit_card,2,72.83
PAY91379,ORD73824,13,voucher,1,7.99
PAY91380,ORD4147,1,boleto,1,102.49
PAY91381,ORD5030,1,credit_card,3,34.51
PAY91382,ORD93055,1,credit_card,3,188.05
PAY91383,ORD8326,1,boleto,1,67.98
PAY91384,ORD88262,1,credit_card,6,122.37
PAY91385,ORD1809,1,credit_card,4,89.58
PAY91386,ORD40270,1,credit_card,8,469.2
PAY91387,ORD246,1,boleto,1,403.32
PAY91388,ORD27007,1,credit_card,3,137.14
PAY91389,ORD79288,1,credit_card,1,33.66
PAY91390,ORD27191,1,credit_card,7,140.08
PAY91391,ORD96650,1,boleto,1,45.0
PAY91392,ORD62511,1,credit_card,2,147.04
PAY91393,ORD4055,1,debit_card,1,32.38
PAY91394,ORD90629,1,credit_card,5,77.57
PAY91395,ORD26144,1,credit_card,6,193.6
PAY91396,ORD6570,1,credit_card,3,341.02
PAY91397,ORD2907,1,credit_card,10,104.79
PAY91398,ORD76714,1,credit_card,1,340.07
PAY91399,ORD98639,1,credit_card,5,96.35
PAY91400,ORD89201,1,credit_card,8,121.7
PAY91401,ORD66945,1,credit_card,7,476.87
PAY91402,ORD16404,1,boleto,1,23.29
PAY91403,ORD73723,1,boleto,1,192.07
PAY91404,ORD93910,1,credit_card,1,83.02
PAY91405,ORD60595,1,boleto,1,264.49
PAY91406,ORD70375,1,credit_card,4,430.62
PAY91407,ORD16597,1,credit_card,10,135.05
PAY91408,ORD33775,1,boleto,1,59.96
PAY91409,ORD21745,1,credit_card,1,35.77
PAY91410,ORD67039,1,credit_card,10,105.28
PAY91411,ORD59861,1,credit_card,2,70.38
PAY91412,ORD26148,1,credit_card,12,251.28
PAY91413,ORD39308,1,credit_card,1,139.06
PAY91414,ORD63299,1,debit_card,1,122.31
PAY91415,ORD6498,1,voucher,1,54.33
PAY91416,ORD61137,1,boleto,1,45.0
PAY91417,ORD50135,1,credit_card,2,83.45
PAY91418,ORD96215,1,credit_card,1,49.17
PAY91419,ORD77882,1,credit_card,2,154.58
PAY91420,ORD50195,1,credit_card,10,927.22
PAY91421,ORD2669,1,credit_card,1,87.38
PAY91422,ORD8222,1,credit_card,1,30.86
PAY91423,ORD90298,1,credit_card,1,56.1
PAY91424,ORD56346,1,credit_card,3,917.8
PAY91425,ORD72012,1,credit_card,1,75.63
PAY91426,ORD869,1,boleto,1,38.42
PAY91427,ORD28122,1,credit_card,3,55.0
PAY91428,ORD27094,1,credit_card,10,320.01
PAY91429,ORD57746,1,credit_card,8,1798.01
PAY91430,ORD71881,1,credit_card,3,103.23
PAY91431,ORD92312,1,boleto,1,134.34
PAY91432,ORD20652,1,boleto,1,42.78
PAY91433,ORD80050,2,credit_card,2,400.0
PAY91434,ORD67066,1,credit_card,2,25.0
PAY91435,ORD37264,1,credit_card,1,77.86
