product_simple_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,simple_id
PRO29900,instrumentos_musicais,48.0,822.0,8.0,7900.0,70.0,15.0,45.0,29900
PRO29901,automotivo,45.0,752.0,1.0,1475.0,23.0,9.0,13.0,29901
PRO29902,esporte_lazer,35.0,274.0,2.0,500.0,25.0,20.0,20.0,29902
PRO29903,cool_stuff,48.0,1105.0,1.0,9200.0,75.0,50.0,22.0,29903
PRO29904,ferramentas_jardim,60.0,670.0,5.0,700.0,20.0,10.0,20.0,29904
PRO29905,beleza_saude,17.0,2409.0,1.0,475.0,16.0,14.0,11.0,29905
PRO29906,esporte_lazer,52.0,479.0,1.0,5350.0,20.0,42.0,38.0,29906
PRO29907,beleza_saude,47.0,502.0,1.0,260.0,17.0,16.0,15.0,29907
PRO29908,utilidades_domesticas,26.0,169.0,1.0,800.0,30.0,30.0,30.0,29908
PRO29909,informatica_acessorios,59.0,261.0,2.0,300.0,25.0,8.0,20.0,29909
PRO29910,telefonia,41.0,285.0,1.0,200.0,19.0,5.0,11.0,29910
PRO29911,automotivo,56.0,1436.0,3.0,10700.0,40.0,20.0,40.0,29911
PRO29912,moveis_decoracao,59.0,271.0,1.0,300.0,24.0,3.0,12.0,29912
PRO29913,eletrodomesticos,59.0,399.0,1.0,4750.0,47.0,13.0,26.0,29913
PRO29914,industria_comercio_e_negocios,55.0,460.0,3.0,675.0,25.0,30.0,26.0,29914
PRO29915,relogios_presentes,55.0,407.0,5.0,375.0,14.0,8.0,13.0,29915
PRO29916,livros_interesse_geral,52.0,783.0,1.0,500.0,40.0,4.0,30.0,29916
PRO29917,relogios_presentes,54.0,555.0,2.0,200.0,20.0,7.0,15.0,29917
PRO29918,pcs,59.0,1265.0,7.0,3200.0,30.0,7.0,40.0,29918
PRO29919,moveis_escritorio,42.0,1362.0,1.0,11575.0,57.0,55.0,22.0,29919
PRO29920,portateis_cozinha_e_preparadores_de_alimentos,57.0,306.0,1.0,625.0,28.0,27.0,24.0,29920
PRO29921,bebes,45.0,235.0,2.0,9400.0,75.0,15.0,50.0,29921
PRO29922,moveis_decoracao,63.0,518.0,2.0,500.0,80.0,10.0,60.0,29922
PRO29923,utilidades_domesticas,58.0,515.0,3.0,200.0,16.0,10.0,14.0,29923
PRO29924,automotivo,58.0,908.0,1.0,3800.0,35.0,20.0,20.0,29924
PRO29925,esporte_lazer,60.0,334.0,1.0,5600.0,50.0,20.0,40.0,29925
PRO29926,pet_shop,59.0,468.0,3.0,450.0,30.0,10.0,20.0,29926
PRO29927,beleza_saude,56.0,656.0,1.0,400.0,19.0,7.0,12.0,29927
PRO29928,construcao_ferramentas_construcao,53.0,910.0,4.0,1850.0,55.0,16.0,16.0,29928
PRO29929,relogios_presentes,57.0,693.0,2.0,350.0,16.0,12.0,12.0,29929
PRO29930,,,,,900.0,26.0,18.0,18.0,29930
PRO29931,utilidades_domesticas,31.0,815.0,3.0,400.0,31.0,3.0,11.0,29931
PRO29932,eletronicos,59.0,2306.0,5.0,1400.0,25.0,6.0,14.0,29932
PRO29933,brinquedos,58.0,382.0,1.0,450.0,30.0,15.0,20.0,29933
PRO29934,eletronicos,51.0,865.0,1.0,528.0,17.0,19.0,14.0,29934
PRO29935,utilidades_domesticas,43.0,595.0,1.0,1850.0,30.0,30.0,30.0,29935
PRO29936,automotivo,54.0,1340.0,3.0,700.0,16.0,20.0,11.0,29936
PRO29937,moveis_decoracao,42.0,378.0,2.0,300.0,30.0,30.0,30.0,29937
PRO29938,utilidades_domesticas,46.0,280.0,2.0,183.0,20.0,9.0,15.0,29938
PRO29939,automotivo,57.0,740.0,5.0,1150.0,20.0,20.0,20.0,29939
PRO29940,cama_mesa_banho,58.0,58.0,1.0,50.0,20.0,2.0,15.0,29940
PRO29941,,,,,400.0,16.0,9.0,11.0,29941
PRO29942,cama_mesa_banho,55.0,427.0,1.0,4900.0,50.0,10.0,45.0,29942
PRO29943,telefonia,58.0,665.0,2.0,100.0,20.0,7.0,15.0,29943
PRO29944,telefonia_fixa,55.0,1172.0,5.0,1000.0,24.0,6.0,24.0,29944
PRO29945,brinquedos,27.0,409.0,1.0,600.0,39.0,29.0,32.0,29945
PRO29946,perfumaria,34.0,315.0,2.0,200.0,20.0,7.0,15.0,29946
PRO29947,,,,,1000.0,22.0,21.0,23.0,29947
PRO29948,livros_interesse_geral,52.0,1181.0,1.0,200.0,21.0,2.0,16.0,29948
PRO29949,bebes,54.0,1405.0,4.0,1400.0,42.0,25.0,15.0,29949
PRO29950,cama_mesa_banho,59.0,184.0,2.0,850.0,70.0,10.0,40.0,29950
PRO29951,informatica_acessorios,42.0,461.0,1.0,850.0,30.0,15.0,15.0,29951
PRO29952,moveis_decoracao,53.0,280.0,1.0,550.0,16.0,6.0,11.0,29952
PRO29953,telefonia_fixa,48.0,3127.0,3.0,441.0,24.0,18.0,20.0,29953
PRO29954,cama_mesa_banho,44.0,482.0,1.0,5500.0,56.0,21.0,42.0,29954
PRO29955,esporte_lazer,15.0,328.0,2.0,150.0,28.0,5.0,14.0,29955
PRO29956,construcao_ferramentas_construcao,59.0,1164.0,4.0,450.0,34.0,4.0,16.0,29956
PRO29957,moveis_escritorio,44.0,2233.0,1.0,10850.0,55.0,27.0,55.0,29957
PRO29958,pcs,57.0,975.0,1.0,13000.0,28.0,51.0,54.0,29958
PRO29959,brinquedos,60.0,789.0,2.0,850.0,35.0,6.0,37.0,29959
PRO29960,automotivo,58.0,160.0,1.0,1700.0,30.0,30.0,30.0,29960
PRO29961,beleza_saude,60.0,575.0,1.0,870.0,25.0,20.0,18.0,29961
PRO29962,ferramentas_jardim,40.0,1039.0,5.0,12700.0,100.0,25.0,30.0,29962
PRO29963,automotivo,54.0,1307.0,6.0,1900.0,40.0,35.0,20.0,29963
PRO29964,instrumentos_musicais,50.0,332.0,5.0,150.0,16.0,16.0,16.0,29964
PRO29965,esporte_lazer,28.0,734.0,6.0,825.0,42.0,14.0,26.0,29965
PRO29966,telefonia,58.0,637.0,2.0,183.0,17.0,4.0,12.0,29966
PRO29967,beleza_saude,47.0,605.0,1.0,400.0,21.0,13.0,16.0,29967
PRO29968,beleza_saude,40.0,779.0,3.0,1000.0,31.0,5.0,15.0,29968
PRO29969,cool_stuff,54.0,1596.0,2.0,1600.0,60.0,5.0,36.0,29969
PRO29970,esporte_lazer,46.0,1105.0,1.0,2800.0,28.0,23.0,23.0,29970
PRO29971,ferramentas_jardim,50.0,1109.0,1.0,2500.0,20.0,20.0,20.0,29971
PRO29972,relogios_presentes,54.0,190.0,1.0,200.0,16.0,2.0,11.0,29972
PRO29973,brinquedos,38.0,480.0,1.0,4433.0,70.0,25.0,30.0,29973
PRO29974,informatica_acessorios,45.0,1464.0,2.0,225.0,25.0,16.0,16.0,29974
PRO29975,cool_stuff,56.0,1024.0,1.0,900.0,44.0,24.0,31.0,29975
PRO29976,esporte_lazer,42.0,877.0,1.0,2100.0,26.0,20.0,22.0,29976
PRO29977,moveis_decoracao,39.0,94.0,5.0,300.0,16.0,5.0,20.0,29977
PRO29978,telefonia,59.0,752.0,6.0,200.0,17.0,4.0,12.0,29978
PRO29979,cama_mesa_banho,51.0,441.0,2.0,2950.0,100.0,10.0,11.0,29979
PRO29980,beleza_saude,56.0,1213.0,1.0,387.0,21.0,13.0,18.0,29980
PRO29981,eletronicos,47.0,662.0,1.0,350.0,16.0,16.0,11.0,29981
PRO29982,brinquedos,48.0,1416.0,2.0,500.0,45.0,15.0,15.0,29982
PRO29983,cama_mesa_banho,58.0,223.0,1.0,2700.0,45.0,13.0,35.0,29983
PRO29984,automotivo,60.0,728.0,5.0,100.0,16.0,10.0,15.0,29984
PRO29985,esporte_lazer,38.0,687.0,1.0,640.0,23.0,18.0,18.0,29985
PRO29986,brinquedos,29.0,946.0,1.0,600.0,17.0,8.0,14.0,29986
PRO29987,esporte_lazer,28.0,406.0,1.0,248.0,32.0,21.0,23.0,29987
PRO29988,moveis_decoracao,52.0,620.0,1.0,2075.0,29.0,26.0,28.0,29988
PRO29989,cama_mesa_banho,42.0,497.0,1.0,1700.0,50.0,7.0,39.0,29989
PRO29990,eletrodomesticos_2,60.0,982.0,4.0,4765.0,32.0,15.0,30.0,29990
PRO29991,eletronicos,60.0,1565.0,5.0,14250.0,38.0,64.0,49.0,29991
PRO29992,eletroportateis,53.0,361.0,1.0,15200.0,37.0,55.0,37.0,29992
PRO29993,papelaria,41.0,742.0,1.0,14350.0,101.0,8.0,60.0,29993
PRO29994,esporte_lazer,47.0,462.0,1.0,1250.0,26.0,16.0,11.0,29994
PRO29995,utilidades_domesticas,19.0,934.0,3.0,400.0,19.0,11.0,11.0,29995
PRO29996,informatica_acessorios,33.0,1084.0,2.0,150.0,41.0,2.0,29.0,29996
PRO29997,telefonia,59.0,1460.0,2.0,300.0,21.0,11.0,13.0,29997
PRO29998,beleza_saude,56.0,2197.0,3.0,650.0,30.0,20.0,20.0,29998
PRO29999,relogios_presentes,52.0,557.0,1.0,150.0,20.0,5.0,15.0,29999
PRO30000,cool_stuff,60.0,585.0,2.0,2300.0,53.0,40.0,22.0,30000
PRO30001,moveis_decoracao,60.0,87.0,1.0,1500.0,40.0,7.0,34.0,30001
PRO30002,cool_stuff,23.0,652.0,2.0,575.0,26.0,20.0,32.0,30002
PRO30003,informatica_acessorios,34.0,1078.0,2.0,250.0,41.0,2.0,29.0,30003
PRO30004,beleza_saude,36.0,2221.0,1.0,1950.0,30.0,10.0,17.0,30004
PRO30005,cama_mesa_banho,54.0,212.0,1.0,1050.0,38.0,8.0,28.0,30005
PRO30006,beleza_saude,56.0,1897.0,5.0,675.0,29.0,19.0,16.0,30006
PRO30007,utilidades_domesticas,58.0,1567.0,1.0,2000.0,16.0,20.0,11.0,30007
PRO30008,cool_stuff,38.0,666.0,2.0,200.0,32.0,3.0,23.0,30008
PRO30009,cama_mesa_banho,54.0,284.0,2.0,4200.0,41.0,13.0,13.0,30009
PRO30010,cama_mesa_banho,57.0,495.0,2.0,225.0,30.0,6.0,22.0,30010
PRO30011,papelaria,59.0,251.0,6.0,1500.0,60.0,20.0,29.0,30011
PRO30012,relogios_presentes,52.0,220.0,1.0,750.0,23.0,2.0,20.0,30012
PRO30013,moveis_decoracao,34.0,354.0,1.0,1500.0,22.0,34.0,28.0,30013
PRO30014,esporte_lazer,19.0,548.0,1.0,3100.0,19.0,3.0,19.0,30014
PRO30015,utilidades_domesticas,52.0,513.0,3.0,750.0,24.0,16.0,16.0,30015
PRO30016,fashion_calcados,57.0,404.0,4.0,1400.0,22.0,12.0,33.0,30016
PRO30017,cool_stuff,22.0,1231.0,1.0,200.0,16.0,10.0,20.0,30017
PRO30018,esporte_lazer,41.0,569.0,1.0,250.0,16.0,16.0,16.0,30018
PRO30019,perfumaria,47.0,466.0,6.0,150.0,22.0,11.0,11.0,30019
PRO30020,utilidades_domesticas,40.0,545.0,2.0,2100.0,48.0,25.0,25.0,30020
PRO30021,construcao_ferramentas_seguranca,49.0,342.0,4.0,100.0,20.0,20.0,20.0,30021
PRO30022,perfumaria,56.0,451.0,1.0,400.0,20.0,16.0,16.0,30022
PRO30023,telefonia,53.0,1307.0,2.0,167.0,18.0,3.0,14.0,30023
PRO30024,perfumaria,43.0,574.0,1.0,550.0,22.0,19.0,21.0,30024
PRO30025,eletronicos,60.0,517.0,4.0,200.0,16.0,6.0,14.0,30025
PRO30026,pet_shop,54.0,3379.0,1.0,7750.0,40.0,15.0,63.0,30026
PRO30027,cama_mesa_banho,58.0,663.0,1.0,1940.0,29.0,8.0,38.0,30027
PRO30028,pet_shop,51.0,346.0,1.0,5700.0,54.0,27.0,36.0,30028
PRO30029,papelaria,42.0,259.0,2.0,200.0,24.0,7.0,14.0,30029
PRO30030,beleza_saude,42.0,3156.0,1.0,300.0,18.0,18.0,18.0,30030
PRO30031,casa_construcao,54.0,923.0,2.0,800.0,16.0,27.0,16.0,30031
PRO30032,eletronicos,60.0,1219.0,3.0,175.0,16.0,5.0,11.0,30032
PRO30033,moveis_decoracao,40.0,451.0,3.0,450.0,20.0,15.0,20.0,30033
PRO30034,sinalizacao_e_seguranca,36.0,609.0,2.0,575.0,45.0,21.0,23.0,30034
PRO30035,esporte_lazer,47.0,1283.0,1.0,2150.0,20.0,20.0,20.0,30035
PRO30036,dvds_blu_ray,52.0,364.0,1.0,90.0,20.0,2.0,14.0,30036
PRO30037,,,,,800.0,50.0,15.0,30.0,30037
PRO30038,esporte_lazer,48.0,901.0,3.0,750.0,19.0,36.0,24.0,30038
PRO30039,esporte_lazer,54.0,935.0,3.0,350.0,25.0,12.0,18.0,30039
PRO30040,beleza_saude,59.0,526.0,4.0,200.0,19.0,11.0,23.0,30040
PRO30041,cama_mesa_banho,60.0,162.0,1.0,4625.0,40.0,15.0,23.0,30041
PRO30042,esporte_lazer,56.0,377.0,1.0,150.0,16.0,6.0,22.0,30042
PRO30043,moveis_decoracao,32.0,950.0,1.0,600.0,20.0,56.0,20.0,30043
PRO30044,relogios_presentes,57.0,631.0,5.0,400.0,16.0,2.0,20.0,30044
PRO30045,utilidades_domesticas,59.0,738.0,6.0,1500.0,28.0,20.0,28.0,30045
PRO30046,esporte_lazer,52.0,1099.0,8.0,3050.0,82.0,15.0,22.0,30046
PRO30047,utilidades_domesticas,45.0,234.0,1.0,2950.0,35.0,30.0,30.0,30047
PRO30048,audio,52.0,929.0,3.0,250.0,16.0,2.0,22.0,30048
PRO30049,moveis_decoracao,33.0,292.0,3.0,533.0,23.0,13.0,14.0,30049
PRO30050,beleza_saude,42.0,500.0,1.0,4050.0,17.0,11.0,13.0,30050
PRO30051,beleza_saude,58.0,810.0,2.0,225.0,18.0,11.0,13.0,30051
PRO30052,beleza_saude,57.0,696.0,5.0,350.0,19.0,11.0,23.0,30052
PRO30053,esporte_lazer,43.0,322.0,1.0,150.0,16.0,11.0,11.0,30053
PRO30054,telefonia,58.0,259.0,2.0,70.0,19.0,4.0,15.0,30054
PRO30055,brinquedos,51.0,392.0,2.0,500.0,21.0,10.0,15.0,30055
PRO30056,moveis_decoracao,59.0,926.0,3.0,1050.0,40.0,10.0,40.0,30056
PRO30057,fashion_bolsas_e_acessorios,60.0,114.0,3.0,200.0,16.0,2.0,20.0,30057
PRO30058,moveis_decoracao,55.0,1892.0,3.0,6400.0,80.0,4.0,55.0,30058
PRO30059,perfumaria,60.0,193.0,1.0,1200.0,16.0,16.0,16.0,30059
PRO30060,brinquedos,19.0,246.0,5.0,900.0,34.0,7.0,18.0,30060
PRO30061,la_cuisine,49.0,554.0,1.0,1750.0,95.0,9.0,37.0,30061
PRO30062,telefonia_fixa,53.0,2545.0,4.0,2300.0,20.0,12.0,33.0,30062
PRO30063,utilidades_domesticas,37.0,216.0,4.0,200.0,16.0,16.0,14.0,30063
PRO30064,eletronicos,42.0,947.0,2.0,200.0,16.0,4.0,20.0,30064
PRO30065,consoles_games,49.0,915.0,3.0,500.0,18.0,8.0,12.0,30065
PRO30066,relogios_presentes,50.0,501.0,2.0,300.0,16.0,11.0,11.0,30066
PRO30067,cool_stuff,55.0,697.0,3.0,650.0,20.0,20.0,21.0,30067
PRO30068,pet_shop,51.0,345.0,1.0,1100.0,54.0,27.0,36.0,30068
PRO30069,papelaria,24.0,342.0,1.0,1300.0,20.0,49.0,33.0,30069
PRO30070,automotivo,60.0,1227.0,1.0,14100.0,68.0,18.0,38.0,30070
PRO30071,automotivo,22.0,1007.0,3.0,200.0,35.0,10.0,20.0,30071
PRO30072,casa_construcao,57.0,231.0,2.0,4100.0,27.0,27.0,31.0,30072
PRO30073,informatica_acessorios,53.0,349.0,1.0,880.0,32.0,18.0,17.0,30073
PRO30074,fashion_bolsas_e_acessorios,35.0,221.0,2.0,100.0,25.0,5.0,16.0,30074
PRO30075,brinquedos,45.0,1227.0,1.0,4633.0,57.0,73.0,36.0,30075
PRO30076,casa_construcao,58.0,2715.0,2.0,1374.0,29.0,23.0,24.0,30076
PRO30077,beleza_saude,58.0,2869.0,1.0,500.0,16.0,11.0,11.0,30077
PRO30078,esporte_lazer,55.0,3295.0,1.0,4800.0,23.0,21.0,22.0,30078
PRO30079,moveis_decoracao,58.0,770.0,1.0,650.0,30.0,30.0,30.0,30079
PRO30080,cama_mesa_banho,47.0,359.0,1.0,16000.0,16.0,10.0,16.0,30080
PRO30081,utilidades_domesticas,45.0,711.0,1.0,12800.0,35.0,48.0,40.0,30081
PRO30082,cama_mesa_banho,44.0,501.0,1.0,2400.0,30.0,30.0,30.0,30082
PRO30083,cama_mesa_banho,26.0,421.0,1.0,300.0,16.0,12.0,11.0,30083
PRO30084,automotivo,36.0,250.0,1.0,900.0,40.0,4.0,30.0,30084
PRO30085,climatizacao,57.0,364.0,1.0,2000.0,22.0,38.0,37.0,30085
PRO30086,moveis_decoracao,33.0,259.0,2.0,1500.0,65.0,15.0,15.0,30086
PRO30087,bebes,57.0,346.0,2.0,8800.0,45.0,25.0,45.0,30087
PRO30088,cama_mesa_banho,34.0,216.0,2.0,1100.0,33.0,9.0,38.0,30088
PRO30089,cama_mesa_banho,52.0,350.0,2.0,2069.0,65.0,19.0,44.0,30089
PRO30090,moveis_decoracao,56.0,1988.0,3.0,2550.0,65.0,8.0,45.0,30090
PRO30091,moveis_decoracao,49.0,779.0,2.0,21400.0,105.0,28.0,65.0,30091
PRO30092,telefonia,57.0,75.0,1.0,200.0,16.0,14.0,15.0,30092
PRO30093,automotivo,56.0,1157.0,1.0,100.0,30.0,10.0,20.0,30093
PRO30094,moveis_decoracao,37.0,273.0,1.0,2850.0,50.0,50.0,16.0,30094
PRO30095,malas_acessorios,50.0,953.0,1.0,18050.0,53.0,77.0,33.0,30095
PRO30096,utilidades_domesticas,58.0,114.0,2.0,2550.0,16.0,30.0,72.0,30096
PRO30097,moveis_decoracao,49.0,868.0,1.0,1600.0,40.0,8.0,40.0,30097
PRO30098,relogios_presentes,60.0,877.0,3.0,600.0,16.0,11.0,12.0,30098
PRO30099,beleza_saude,55.0,1297.0,1.0,850.0,20.0,30.0,25.0,30099
PRO30100,construcao_ferramentas_construcao,59.0,338.0,1.0,1400.0,20.0,8.0,20.0,30100
PRO30101,beleza_saude,43.0,878.0,1.0,600.0,30.0,15.0,16.0,30101
PRO30102,automotivo,49.0,1252.0,2.0,1350.0,61.0,8.0,30.0,30102
PRO30103,automotivo,36.0,53.0,2.0,4600.0,102.0,33.0,30.0,30103
PRO30104,bebes,23.0,1059.0,2.0,100.0,22.0,23.0,16.0,30104
PRO30105,relogios_presentes,56.0,561.0,1.0,350.0,21.0,12.0,14.0,30105
PRO30106,cool_stuff,34.0,200.0,2.0,100.0,20.0,3.0,11.0,30106
PRO30107,casa_conforto,58.0,216.0,3.0,2300.0,40.0,20.0,30.0,30107
PRO30108,ferramentas_jardim,49.0,1060.0,3.0,2750.0,40.0,25.0,20.0,30108
PRO30109,informatica_acessorios,37.0,603.0,4.0,400.0,37.0,6.0,12.0,30109
PRO30110,moveis_decoracao,55.0,563.0,1.0,300.0,35.0,10.0,25.0,30110
PRO30111,cool_stuff,58.0,416.0,4.0,400.0,20.0,22.0,18.0,30111
PRO30112,utilidades_domesticas,49.0,124.0,1.0,800.0,16.0,16.0,16.0,30112
PRO30113,moveis_decoracao,15.0,856.0,1.0,5700.0,56.0,15.0,36.0,30113
PRO30114,instrumentos_musicais,60.0,1435.0,1.0,2150.0,50.0,20.0,30.0,30114
PRO30115,informatica_acessorios,56.0,688.0,3.0,500.0,20.0,20.0,20.0,30115
PRO30116,moveis_decoracao,49.0,868.0,1.0,1300.0,40.0,8.0,40.0,30116
PRO30117,esporte_lazer,38.0,912.0,1.0,900.0,16.0,20.0,20.0,30117
PRO30118,papelaria,59.0,433.0,1.0,100.0,16.0,10.0,15.0,30118
PRO30119,papelaria,48.0,533.0,1.0,1100.0,36.0,29.0,33.0,30119
PRO30120,construcao_ferramentas_iluminacao,60.0,648.0,4.0,1500.0,30.0,20.0,20.0,30120
PRO30121,utilidades_domesticas,53.0,1274.0,1.0,6050.0,35.0,12.0,55.0,30121
PRO30122,relogios_presentes,35.0,694.0,1.0,550.0,18.0,12.0,13.0,30122
PRO30123,,,,,200.0,17.0,14.0,16.0,30123
PRO30124,casa_construcao,49.0,897.0,5.0,550.0,17.0,26.0,17.0,30124
PRO30125,pet_shop,57.0,334.0,5.0,6150.0,30.0,30.0,30.0,30125
PRO30126,automotivo,57.0,347.0,2.0,3800.0,39.0,5.0,39.0,30126
PRO30127,bebes,25.0,1203.0,2.0,9133.0,48.0,35.0,64.0,30127
PRO30128,utilidades_domesticas,45.0,285.0,3.0,600.0,16.0,15.0,12.0,30128
PRO30129,moveis_decoracao,60.0,2138.0,2.0,3000.0,69.0,11.0,11.0,30129
PRO30130,ferramentas_jardim,59.0,312.0,1.0,1950.0,33.0,12.0,20.0,30130
PRO30131,papelaria,57.0,303.0,1.0,250.0,16.0,6.0,11.0,30131
PRO30132,fashion_bolsas_e_acessorios,54.0,224.0,2.0,100.0,16.0,6.0,13.0,30132
PRO30133,cama_mesa_banho,43.0,209.0,1.0,1150.0,33.0,9.0,38.0,30133
PRO30134,automotivo,27.0,209.0,2.0,100.0,16.0,2.0,16.0,30134
PRO30135,moveis_decoracao,51.0,271.0,1.0,3750.0,35.0,20.0,26.0,30135
PRO30136,moveis_decoracao,46.0,1039.0,1.0,650.0,33.0,4.0,33.0,30136
PRO30137,brinquedos,47.0,411.0,1.0,200.0,28.0,13.0,22.0,30137
PRO30138,telefonia,41.0,1311.0,2.0,50.0,18.0,6.0,11.0,30138
PRO30139,eletronicos,41.0,383.0,1.0,150.0,25.0,7.0,16.0,30139
PRO30140,telefonia,58.0,1127.0,5.0,600.0,20.0,14.0,12.0,30140
PRO30141,moveis_decoracao,52.0,444.0,4.0,500.0,35.0,35.0,11.0,30141
PRO30142,fashion_roupa_masculina,30.0,777.0,1.0,400.0,20.0,17.0,15.0,30142
PRO30143,beleza_saude,46.0,1737.0,1.0,1750.0,16.0,16.0,16.0,30143
PRO30144,eletronicos,41.0,251.0,1.0,100.0,22.0,9.0,18.0,30144
PRO30145,cama_mesa_banho,56.0,663.0,1.0,3800.0,42.0,16.0,36.0,30145
PRO30146,utilidades_domesticas,55.0,1869.0,5.0,1150.0,35.0,15.0,20.0,30146
PRO30147,beleza_saude,53.0,1121.0,1.0,3300.0,30.0,12.0,16.0,30147
PRO30148,beleza_saude,43.0,581.0,1.0,150.0,16.0,7.0,15.0,30148
PRO30149,construcao_ferramentas_seguranca,51.0,561.0,1.0,1150.0,80.0,7.0,11.0,30149
PRO30150,bebes,49.0,702.0,1.0,250.0,18.0,8.0,24.0,30150
PRO30151,construcao_ferramentas_construcao,58.0,380.0,2.0,150.0,20.0,5.0,20.0,30151
PRO30152,moveis_decoracao,50.0,593.0,4.0,400.0,30.0,5.0,48.0,30152
PRO30153,telefonia,60.0,734.0,4.0,300.0,17.0,4.0,12.0,30153
PRO30154,relogios_presentes,37.0,526.0,1.0,300.0,19.0,9.0,15.0,30154
PRO30155,,,,,800.0,16.0,19.0,11.0,30155
PRO30156,fashion_calcados,34.0,240.0,12.0,200.0,29.0,7.0,16.0,30156
PRO30157,automotivo,52.0,391.0,1.0,200.0,16.0,6.0,20.0,30157
PRO30158,ferramentas_jardim,58.0,595.0,3.0,2350.0,28.0,8.0,25.0,30158
PRO30159,moveis_quarto,20.0,252.0,1.0,12500.0,43.0,33.0,33.0,30159
PRO30160,beleza_saude,56.0,597.0,1.0,300.0,35.0,3.0,12.0,30160
PRO30161,moveis_decoracao,40.0,881.0,1.0,350.0,60.0,20.0,11.0,30161
PRO30162,relogios_presentes,55.0,1457.0,5.0,500.0,20.0,19.0,17.0,30162
PRO30163,moveis_decoracao,46.0,249.0,3.0,8600.0,40.0,30.0,40.0,30163
PRO30164,moveis_decoracao,59.0,205.0,8.0,1000.0,31.0,11.0,26.0,30164
PRO30165,relogios_presentes,50.0,201.0,5.0,200.0,16.0,5.0,11.0,30165
PRO30166,beleza_saude,55.0,271.0,1.0,350.0,23.0,7.0,15.0,30166
PRO30167,relogios_presentes,49.0,562.0,2.0,300.0,16.0,11.0,11.0,30167
PRO30168,beleza_saude,24.0,407.0,6.0,20200.0,90.0,60.0,20.0,30168
PRO30169,brinquedos,60.0,765.0,5.0,12050.0,101.0,12.0,56.0,30169
PRO30170,ferramentas_jardim,59.0,1251.0,2.0,800.0,30.0,12.0,30.0,30170
PRO30171,perfumaria,53.0,369.0,2.0,450.0,21.0,27.0,15.0,30171
PRO30172,malas_acessorios,47.0,114.0,1.0,1150.0,35.0,10.0,34.0,30172
PRO30173,informatica_acessorios,57.0,798.0,1.0,150.0,20.0,15.0,20.0,30173
PRO30174,esporte_lazer,22.0,415.0,3.0,2000.0,22.0,20.0,22.0,30174
PRO30175,informatica_acessorios,57.0,126.0,2.0,300.0,30.0,15.0,20.0,30175
PRO30176,papelaria,53.0,303.0,1.0,310.0,21.0,7.0,15.0,30176
PRO30177,pet_shop,55.0,870.0,4.0,1075.0,25.0,16.0,20.0,30177
PRO30178,artes,45.0,757.0,2.0,275.0,27.0,17.0,21.0,30178
PRO30179,pet_shop,58.0,1072.0,2.0,13100.0,42.0,45.0,30.0,30179
PRO30180,beleza_saude,58.0,1080.0,1.0,150.0,18.0,9.0,12.0,30180
PRO30181,brinquedos,50.0,406.0,2.0,850.0,45.0,5.0,28.0,30181
PRO30182,bebes,50.0,1471.0,2.0,325.0,20.0,12.0,18.0,30182
PRO30183,esporte_lazer,54.0,571.0,3.0,552.0,22.0,16.0,18.0,30183
PRO30184,bebes,23.0,1057.0,1.0,100.0,22.0,23.0,16.0,30184
PRO30185,cool_stuff,60.0,156.0,2.0,200.0,16.0,5.0,11.0,30185
PRO30186,fashion_bolsas_e_acessorios,59.0,438.0,5.0,150.0,19.0,9.0,11.0,30186
PRO30187,pet_shop,56.0,499.0,4.0,1250.0,35.0,7.0,48.0,30187
PRO30188,brinquedos,38.0,853.0,3.0,442.0,20.0,16.0,14.0,30188
PRO30189,ferramentas_jardim,35.0,221.0,1.0,500.0,16.0,33.0,13.0,30189
PRO30190,utilidades_domesticas,60.0,1031.0,1.0,8250.0,53.0,23.0,43.0,30190
PRO30191,ferramentas_jardim,60.0,360.0,3.0,3000.0,67.0,3.0,41.0,30191
PRO30192,cama_mesa_banho,50.0,138.0,1.0,4517.0,57.0,17.0,35.0,30192
PRO30193,beleza_saude,57.0,615.0,2.0,950.0,35.0,25.0,20.0,30193
PRO30194,utilidades_domesticas,58.0,170.0,1.0,150.0,16.0,10.0,16.0,30194
PRO30195,beleza_saude,52.0,1336.0,1.0,29100.0,50.0,50.0,11.0,30195
PRO30196,cama_mesa_banho,49.0,407.0,1.0,5250.0,49.0,28.0,46.0,30196
PRO30197,relogios_presentes,55.0,176.0,4.0,150.0,16.0,2.0,11.0,30197
PRO30198,dvds_blu_ray,40.0,747.0,1.0,150.0,20.0,2.0,14.0,30198
PRO30199,portateis_casa_forno_e_cafe,57.0,897.0,3.0,6600.0,45.0,25.0,35.0,30199
PRO30200,cama_mesa_banho,60.0,248.0,1.0,1200.0,46.0,14.0,40.0,30200
PRO30201,beleza_saude,35.0,464.0,1.0,625.0,18.0,18.0,18.0,30201
PRO30202,relogios_presentes,42.0,705.0,2.0,300.0,16.0,13.0,13.0,30202
PRO30203,artigos_de_natal,43.0,266.0,1.0,200.0,16.0,7.0,11.0,30203
PRO30204,cama_mesa_banho,60.0,665.0,1.0,2400.0,42.0,11.0,36.0,30204
PRO30205,esporte_lazer,54.0,523.0,2.0,8450.0,42.0,102.0,47.0,30205
PRO30206,esporte_lazer,48.0,516.0,3.0,613.0,24.0,15.0,20.0,30206
