product_id_pref;product_category_name;product_name_lenght;product_description_lenght;product_photos_qty;product_weight_g;product_length_cm;product_height_cm;product_width_cm
PRO28207;esporte_lazer;47,0;552,0;1,0;7800,0;50,0;28,0;41,0
PRO28208;beleza_saude;60,0;3866,0;10,0;1350,0;20,0;12,0;20,0
PRO28209;moveis_decoracao;56,0;279,0;2,0;18250,0;55,0;30,0;55,0
PRO28210;esporte_lazer;43,0;803,0;2,0;1000,0;23,0;23,0;23,0
PRO28211;esporte_lazer;59,0;1735,0;5,0;1550,0;40,0;20,0;20,0
PRO28212;informatica_acessorios;31,0;603,0;2,0;125,0;18,0;8,0;15,0
PRO28213;utilidades_domesticas;23,0;98,0;2,0;650,0;35,0;20,0;30,0
PRO28214;bebes;59,0;348,0;2,0;13400,0;55,0;30,0;55,0
PRO28215;perfumaria;54,0;275,0;1,0;600,0;23,0;8,0;15,0
PRO28216;eletrodomesticos_2;58,0;1494,0;1,0;10983,0;67,0;26,0;44,0
PRO28217;cama_mesa_banho;57,0;269,0;1,0;875,0;34,0;23,0;42,0
PRO28218;moveis_decoracao;46,0;1195,0;3,0;850,0;40,0;36,0;28,0
PRO28219;automotivo;55,0;651,0;5,0;5925,0;73,0;4,0;43,0
PRO28220;moveis_decoracao;34,0;548,0;1,0;6700,0;70,0;51,0;13,0
PRO28221;cama_mesa_banho;52,0;198,0;1,0;500,0;17,0;7,0;17,0
PRO28222;beleza_saude;32,0;1033,0;1,0;150,0;16,0;2,0;11,0
PRO28223;informatica_acessorios;59,0;678,0;2,0;483,0;22,0;15,0;12,0
PRO28224;utilidades_domesticas;45,0;214,0;3,0;400,0;16,0;20,0;15,0
PRO28225;moveis_decoracao;57,0;1972,0;2,0;3000,0;69,0;11,0;11,0
PRO28226;moveis_escritorio;43,0;2115,0;1,0;11050,0;58,0;20,0;56,0
PRO28227;esporte_lazer;54,0;1559,0;1,0;300,0;21,0;19,0;19,0
PRO28228;relogios_presentes;28,0;610,0;3,0;1000,0;20,0;30,0;20,0
PRO28229;musica;60,0;1862,0;1,0;200,0;16,0;2,0;11,0
PRO28230;esporte_lazer;39,0;215,0;4,0;450,0;25,0;15,0;15,0
PRO28231;moveis_decoracao;53,0;616,0;1,0;5200,0;30,0;35,0;30,0
PRO28232;fashion_bolsas_e_acessorios;54,0;679,0;1,0;250,0;22,0;10,0;15,0
PRO28233;;;;;250,0;21,0;3,0;16,0
PRO28234;malas_acessorios;23,0;404,0;1,0;1000,0;32,0;47,0;12,0
PRO28235;telefonia;45,0;712,0;1,0;100,0;22,0;6,0;11,0
PRO28236;ferramentas_jardim;41,0;696,0;1,0;1575,0;28,0;29,0;34,0
PRO28237;esporte_lazer;43,0;1848,0;1,0;155,0;18,0;15,0;19,0
PRO28238;papelaria;59,0;345,0;9,0;5700,0;60,0;20,0;29,0
PRO28239;brinquedos;33,0;570,0;2,0;1300,0;16,0;40,0;28,0
PRO28240;informatica_acessorios;55,0;512,0;1,0;700,0;30,0;15,0;15,0
PRO28241;esporte_lazer;30,0;1321,0;1,0;450,0;18,0;18,0;18,0
PRO28242;cama_mesa_banho;60,0;272,0;1,0;10050,0;50,0;30,0;40,0
PRO28243;cool_stuff;22,0;677,0;2,0;300,0;23,0;10,0;17,0
PRO28244;fashion_bolsas_e_acessorios;39,0;609,0;4,0;100,0;16,0;5,0;11,0
PRO28245;perfumaria;38,0;590,0;1,0;450,0;18,0;5,0;11,0
PRO28246;cama_mesa_banho;58,0;150,0;1,0;1400,0;40,0;10,0;35,0
PRO28247;esporte_lazer;63,0;1599,0;5,0;500,0;25,0;14,0;22,0
PRO28248;ferramentas_jardim;53,0;845,0;6,0;250,0;16,0;7,0;11,0
PRO28249;bebidas;50,0;3065,0;9,0;273,0;21,0;16,0;15,0
PRO28250;moveis_decoracao;59,0;1441,0;6,0;750,0;35,0;2,0;25,0
PRO28251;utilidades_domesticas;36,0;241,0;3,0;282,0;22,0;13,0;15,0
PRO28252;papelaria;58,0;850,0;2,0;450,0;25,0;15,0;25,0
PRO28253;casa_construcao;56,0;707,0;1,0;12750,0;28,0;75,0;28,0
PRO28254;moveis_decoracao;46,0;696,0;2,0;1100,0;30,0;6,0;32,0
PRO28255;instrumentos_musicais;58,0;1202,0;2,0;15150,0;45,0;20,0;100,0
PRO28256;livros_tecnicos;52,0;1192,0;1,0;850,0;29,0;3,0;21,0
PRO28257;moveis_decoracao;56,0;623,0;1,0;7250,0;100,0;25,0;25,0
PRO28258;pet_shop;44,0;316,0;2,0;700,0;20,0;20,0;20,0
PRO28259;cool_stuff;56,0;645,0;2,0;1800,0;34,0;4,0;34,0
PRO28260;construcao_ferramentas_construcao;50,0;677,0;1,0;50,0;29,0;9,0;21,0
PRO28261;automotivo;51,0;883,0;6,0;5950,0;53,0;43,0;11,0
PRO28262;esporte_lazer;49,0;831,0;1,0;2300,0;20,0;20,0;20,0
PRO28263;esporte_lazer;45,0;1344,0;1,0;1450,0;36,0;25,0;25,0
PRO28264;beleza_saude;47,0;644,0;1,0;350,0;20,0;10,0;15,0
PRO28265;brinquedos;46,0;636,0;2,0;300,0;18,0;18,0;18,0
PRO28266;utilidades_domesticas;38,0;489,0;6,0;368,0;20,0;12,0;13,0
PRO28267;informatica_acessorios;49,0;430,0;1,0;1403,0;16,0;40,0;16,0
PRO28268;automotivo;60,0;695,0;6,0;3850,0;47,0;19,0;23,0
PRO28269;;;;;16050,0;33,0;30,0;44,0
PRO28270;consoles_games;35,0;100,0;3,0;410,0;20,0;10,0;18,0
PRO28271;moveis_escritorio;55,0;1294,0;1,0;7900,0;52,0;51,0;17,0
PRO28272;telefonia;32,0;184,0;2,0;200,0;25,0;17,0;25,0
PRO28273;esporte_lazer;44,0;974,0;1,0;300,0;33,0;21,0;27,0
PRO28274;moveis_decoracao;25,0;410,0;3,0;300,0;50,0;25,0;16,0
PRO28275;utilidades_domesticas;57,0;904,0;2,0;400,0;22,0;7,0;15,0
PRO28276;cama_mesa_banho;48,0;729,0;1,0;1500,0;20,0;30,0;30,0
PRO28277;telefonia;57,0;164,0;2,0;100,0;20,0;5,0;12,0
PRO28278;automotivo;57,0;280,0;2,0;100,0;16,0;5,0;11,0
PRO28279;bebes;59,0;381,0;6,0;500,0;39,0;6,0;27,0
PRO28280;informatica_acessorios;48,0;321,0;1,0;800,0;35,0;20,0;20,0
PRO28281;automotivo;60,0;1639,0;2,0;700,0;35,0;15,0;20,0
PRO28282;esporte_lazer;60,0;250,0;2,0;2100,0;60,0;15,0;15,0
PRO28283;telefonia_fixa;31,0;1071,0;1,0;1100,0;22,0;10,0;20,0
PRO28284;fashion_bolsas_e_acessorios;60,0;1675,0;7,0;150,0;17,0;5,0;18,0
PRO28285;automotivo;49,0;1064,0;4,0;300,0;16,0;4,0;16,0
PRO28286;cama_mesa_banho;57,0;236,0;1,0;7000,0;55,0;15,0;42,0
PRO28287;utilidades_domesticas;47,0;897,0;1,0;450,0;20,0;10,0;20,0
PRO28288;pet_shop;57,0;747,0;2,0;1150,0;40,0;20,0;30,0
PRO28289;instrumentos_musicais;39,0;750,0;1,0;275,0;18,0;4,0;18,0
PRO28290;utilidades_domesticas;38,0;642,0;5,0;625,0;18,0;16,0;16,0
PRO28291;market_place;63,0;1652,0;3,0;200,0;22,0;4,0;15,0
PRO28292;telefonia;55,0;90,0;1,0;350,0;20,0;20,0;13,0
PRO28293;;;;;200,0;16,0;2,0;11,0
PRO28294;brinquedos;46,0;140,0;1,0;500,0;25,0;30,0;15,0
PRO28295;perfumaria;48,0;241,0;1,0;600,0;25,0;10,0;18,0
PRO28296;bebes;25,0;198,0;1,0;300,0;30,0;30,0;12,0
PRO28297;moveis_decoracao;42,0;3158,0;2,0;700,0;41,0;23,0;25,0
PRO28298;esporte_lazer;27,0;485,0;2,0;600,0;35,0;15,0;28,0
PRO28299;fashion_calcados;46,0;182,0;1,0;500,0;33,0;19,0;16,0
PRO28300;ferramentas_jardim;49,0;551,0;3,0;8800,0;100,0;7,0;35,0
PRO28301;ferramentas_jardim;60,0;573,0;1,0;250,0;16,0;7,0;16,0
PRO28302;cama_mesa_banho;39,0;729,0;1,0;1150,0;20,0;30,0;30,0
PRO28303;esporte_lazer;40,0;1041,0;1,0;240,0;16,0;2,0;11,0
PRO28304;relogios_presentes;37,0;513,0;1,0;300,0;19,0;9,0;15,0
PRO28305;utilidades_domesticas;57,0;851,0;5,0;1000,0;45,0;16,0;16,0
PRO28306;brinquedos;50,0;854,0;1,0;200,0;16,0;17,0;11,0
PRO28307;beleza_saude;54,0;424,0;1,0;30000,0;55,0;75,0;61,0
PRO28308;fashion_calcados;54,0;404,0;3,0;950,0;22,0;12,0;33,0
PRO28309;moveis_decoracao;54,0;530,0;3,0;400,0;50,0;3,0;25,0
PRO28310;informatica_acessorios;54,0;222,0;3,0;500,0;36,0;5,0;15,0
PRO28311;bebes;45,0;309,0;4,0;2000,0;33,0;44,0;19,0
PRO28312;eletrodomesticos;57,0;529,0;1,0;250,0;27,0;12,0;17,0
PRO28313;relogios_presentes;60,0;179,0;3,0;250,0;16,0;2,0;20,0
PRO28314;utilidades_domesticas;54,0;997,0;1,0;2010,0;32,0;75,0;32,0
PRO28315;perfumaria;53,0;258,0;1,0;200,0;30,0;30,0;30,0
PRO28316;beleza_saude;44,0;1056,0;1,0;750,0;30,0;30,0;30,0
PRO28317;utilidades_domesticas;39,0;687,0;1,0;525,0;29,0;17,0;19,0
PRO28318;utilidades_domesticas;47,0;1848,0;3,0;500,0;25,0;6,0;20,0
PRO28319;esporte_lazer;31,0;598,0;1,0;300,0;18,0;18,0;18,0
PRO28320;eletroportateis;56,0;246,0;1,0;350,0;20,0;11,0;11,0
PRO28321;automotivo;57,0;3284,0;2,0;7450,0;40,0;30,0;30,0
PRO28322;brinquedos;58,0;1633,0;5,0;1200,0;30,0;7,0;30,0
PRO28323;livros_importados;53,0;80,0;1,0;250,0;32,0;3,0;24,0
PRO28324;fashion_bolsas_e_acessorios;16,0;115,0;1,0;200,0;16,0;3,0;15,0
PRO28325;beleza_saude;49,0;1038,0;1,0;3700,0;21,0;16,0;31,0
PRO28326;moveis_decoracao;58,0;1141,0;4,0;1400,0;28,0;21,0;23,0
PRO28327;climatizacao;60,0;1502,0;2,0;9100,0;59,0;17,0;37,0
PRO28328;automotivo;47,0;398,0;1,0;900,0;16,0;6,0;20,0
PRO28329;brinquedos;60,0;3316,0;1,0;450,0;25,0;20,0;20,0
PRO28330;relogios_presentes;57,0;553,0;1,0;400,0;16,0;12,0;16,0
PRO28331;relogios_presentes;53,0;527,0;1,0;350,0;19,0;13,0;13,0
PRO28332;market_place;54,0;394,0;2,0;30000,0;37,0;52,0;56,0
PRO28333;utilidades_domesticas;60,0;2395,0;1,0;2025,0;30,0;24,0;24,0
PRO28334;brinquedos;57,0;328,0;1,0;1775,0;31,0;21,0;21,0
PRO28335;informatica_acessorios;40,0;394,0;1,0;200,0;21,0;5,0;20,0
PRO28336;automotivo;44,0;434,0;1,0;100,0;25,0;2,0;13,0
PRO28337;utilidades_domesticas;53,0;904,0;1,0;2000,0;30,0;40,0;30,0
PRO28338;livros_interesse_geral;42,0;730,0;1,0;350,0;21,0;22,0;15,0
PRO28339;fashion_calcados;57,0;404,0;4,0;800,0;22,0;12,0;33,0
PRO28340;moveis_decoracao;42,0;613,0;1,0;1100,0;35,0;4,0;26,0
PRO28341;papelaria;50,0;189,0;2,0;1500,0;60,0;20,0;29,0
PRO28342;esporte_lazer;51,0;830,0;1,0;1600,0;26,0;26,0;26,0
PRO28343;papelaria;59,0;329,0;3,0;150,0;20,0;20,0;20,0
PRO28344;beleza_saude;54,0;635,0;1,0;650,0;18,0;12,0;12,0
PRO28345;bebes;50,0;1223,0;1,0;500,0;30,0;6,0;23,0
PRO28346;telefonia;59,0;266,0;2,0;150,0;18,0;4,0;16,0
PRO28347;cool_stuff;57,0;1003,0;4,0;500,0;30,0;20,0;40,0
PRO28348;fashion_bolsas_e_acessorios;35,0;920,0;7,0;100,0;20,0;2,0;25,0
PRO28349;moveis_decoracao;54,0;357,0;1,0;400,0;30,0;10,0;30,0
PRO28350;perfumaria;57,0;571,0;1,0;200,0;17,0;10,0;12,0
PRO28351;esporte_lazer;58,0;1678,0;1,0;5800,0;36,0;31,0;31,0
PRO28352;esporte_lazer;59,0;708,0;2,0;200,0;16,0;5,0;11,0
PRO28353;utilidades_domesticas;50,0;435,0;4,0;1000,0;30,0;15,0;20,0
PRO28354;eletroportateis;60,0;569,0;2,0;1200,0;25,0;20,0;20,0
PRO28355;papelaria;59,0;185,0;4,0;400,0;24,0;7,0;14,0
PRO28356;automotivo;52,0;1290,0;3,0;3200,0;42,0;19,0;25,0
PRO28357;pet_shop;18,0;1501,0;2,0;850,0;24,0;20,0;24,0
PRO28358;livros_interesse_geral;38,0;712,0;1,0;200,0;16,0;22,0;27,0
PRO28359;moveis_decoracao;53,0;553,0;1,0;1200,0;35,0;9,0;25,0
PRO28360;relogios_presentes;50,0;704,0;1,0;500,0;23,0;13,0;16,0
PRO28361;utilidades_domesticas;58,0;1377,0;3,0;10250,0;27,0;57,0;36,0
PRO28362;beleza_saude;60,0;344,0;2,0;250,0;16,0;16,0;11,0
PRO28363;cama_mesa_banho;60,0;271,0;1,0;1600,0;34,0;7,0;32,0
PRO28364;beleza_saude;43,0;1690,0;1,0;200,0;17,0;17,0;17,0
PRO28365;livros_interesse_geral;49,0;516,0;1,0;600,0;17,0;5,0;28,0
PRO28366;informatica_acessorios;43,0;148,0;1,0;975,0;36,0;16,0;16,0
PRO28367;esporte_lazer;50,0;1132,0;1,0;1000,0;21,0;26,0;21,0
PRO28368;brinquedos;43,0;538,0;2,0;850,0;35,0;10,0;40,0
PRO28369;esporte_lazer;50,0;482,0;1,0;140,0;18,0;5,0;13,0
PRO28370;esporte_lazer;34,0;1584,0;1,0;300,0;17,0;9,0;26,0
PRO28371;construcao_ferramentas_seguranca;57,0;594,0;2,0;300,0;20,0;20,0;20,0
PRO28372;cama_mesa_banho;46,0;117,0;1,0;300,0;40,0;4,0;30,0
PRO28373;moveis_decoracao;53,0;927,0;4,0;750,0;22,0;2,0;30,0
PRO28374;ferramentas_jardim;37,0;128,0;1,0;700,0;16,0;24,0;31,0
PRO28375;perfumaria;48,0;2724,0;1,0;250,0;24,0;12,0;11,0
PRO28376;esporte_lazer;48,0;1129,0;4,0;800,0;17,0;105,0;12,0
PRO28377;eletroportateis;31,0;303,0;3,0;1575,0;27,0;13,0;27,0
PRO28378;cama_mesa_banho;48,0;729,0;1,0;1300,0;20,0;30,0;30,0
PRO28379;beleza_saude;49,0;570,0;1,0;700,0;16,0;10,0;20,0
PRO28380;perfumaria;35,0;954,0;2,0;350,0;27,0;14,0;11,0
PRO28381;livros_interesse_geral;27,0;769,0;1,0;500,0;16,0;6,0;23,0
PRO28382;esporte_lazer;39,0;1659,0;1,0;5150,0;20,0;16,0;16,0
PRO28383;cama_mesa_banho;39,0;471,0;1,0;9850,0;60,0;30,0;48,0
PRO28384;pet_shop;60,0;2379,0;4,0;12050,0;60,0;30,0;40,0
PRO28385;cool_stuff;57,0;342,0;4,0;350,0;20,0;5,0;20,0
PRO28386;cama_mesa_banho;49,0;190,0;1,0;350,0;35,0;4,0;26,0
PRO28387;pet_shop;42,0;561,0;8,0;4000,0;35,0;30,0;20,0
PRO28388;fraldas_higiene;49,0;317,0;1,0;250,0;20,0;20,0;20,0
PRO28389;moveis_decoracao;63,0;157,0;3,0;10100,0;64,0;8,0;64,0
PRO28390;utilidades_domesticas;55,0;375,0;3,0;10050,0;31,0;61,0;31,0
PRO28391;esporte_lazer;53,0;291,0;1,0;3800,0;37,0;44,0;34,0
PRO28392;eletronicos;40,0;400,0;1,0;150,0;25,0;7,0;16,0
PRO28393;cine_foto;20,0;446,0;1,0;300,0;20,0;12,0;16,0
PRO28394;beleza_saude;53,0;1940,0;2,0;1100,0;42,0;10,0;20,0
PRO28395;eletronicos;57,0;1356,0;2,0;225,0;21,0;11,0;16,0
PRO28396;bebes;53,0;2411,0;2,0;30000,0;55,0;67,0;46,0
PRO28397;livros_tecnicos;59,0;453,0;1,0;1800,0;29,0;5,0;21,0
PRO28398;cama_mesa_banho;51,0;266,0;1,0;2300,0;52,0;16,0;44,0
PRO28399;climatizacao;48,0;225,0;1,0;250,0;35,0;20,0;25,0
PRO28400;cama_mesa_banho;55,0;196,0;3,0;650,0;37,0;23,0;35,0
PRO28401;construcao_ferramentas_seguranca;49,0;346,0;2,0;1657,0;39,0;9,0;33,0
PRO28402;automotivo;51,0;388,0;1,0;27100,0;50,0;50,0;50,0
PRO28403;informatica_acessorios;36,0;327,0;1,0;610,0;27,0;12,0;20,0
PRO28404;cama_mesa_banho;57,0;367,0;2,0;3350,0;25,0;10,0;25,0
PRO28405;esporte_lazer;28,0;828,0;1,0;500,0;25,0;25,0;25,0
PRO28406;beleza_saude;55,0;1580,0;1,0;3217,0;27,0;21,0;27,0
PRO28407;utilidades_domesticas;52,0;285,0;1,0;850,0;35,0;15,0;25,0
PRO28408;beleza_saude;49,0;451,0;3,0;1150,0;42,0;11,0;12,0
PRO28409;telefonia;19,0;382,0;10,0;100,0;19,0;3,0;11,0
PRO28410;utilidades_domesticas;52,0;338,0;3,0;16500,0;60,0;45,0;40,0
PRO28411;alimentos_bebidas;30,0;890,0;1,0;350,0;20,0;8,0;16,0
PRO28412;esporte_lazer;59,0;439,0;2,0;500,0;25,0;10,0;20,0
PRO28413;brinquedos;47,0;74,0;2,0;5700,0;39,0;30,0;29,0
PRO28414;fashion_calcados;40,0;303,0;12,0;400,0;29,0;7,0;16,0
PRO28415;brinquedos;60,0;798,0;1,0;510,0;25,0;15,0;25,0
PRO28416;esporte_lazer;58,0;245,0;4,0;400,0;16,0;6,0;20,0
PRO28417;utilidades_domesticas;49,0;403,0;1,0;8900,0;19,0;48,0;27,0
PRO28418;construcao_ferramentas_construcao;50,0;133,0;1,0;100,0;26,0;3,0;22,0
PRO28419;cama_mesa_banho;48,0;352,0;2,0;400,0;50,0;11,0;11,0
PRO28420;telefonia;50,0;2880,0;1,0;600,0;21,0;11,0;13,0
PRO28421;perfumaria;38,0;1813,0;3,0;4800,0;27,0;20,0;35,0
PRO28422;bebes;55,0;521,0;1,0;343,0;14,0;12,0;16,0
PRO28423;esporte_lazer;54,0;379,0;1,0;3650,0;14,0;16,0;12,0
PRO28424;automotivo;58,0;351,0;1,0;600,0;30,0;30,0;30,0
PRO28425;ferramentas_jardim;58,0;549,0;2,0;300,0;20,0;15,0;15,0
PRO28426;moveis_decoracao;39,0;677,0;1,0;13150,0;35,0;45,0;35,0
PRO28427;cama_mesa_banho;40,0;116,0;1,0;250,0;40,0;4,0;30,0
PRO28428;bebes;50,0;208,0;4,0;200,0;16,0;14,0;11,0
PRO28429;esporte_lazer;23,0;3132,0;1,0;125,0;19,0;14,0;15,0
PRO28430;cama_mesa_banho;55,0;133,0;2,0;20325,0;63,0;40,0;55,0
PRO28431;esporte_lazer;59,0;3723,0;1,0;1350,0;16,0;16,0;16,0
PRO28432;construcao_ferramentas_construcao;58,0;1564,0;1,0;931,0;24,0;19,0;23,0
PRO28433;fashion_bolsas_e_acessorios;24,0;540,0;5,0;300,0;16,0;14,0;11,0
PRO28434;automotivo;41,0;603,0;1,0;500,0;26,0;3,0;16,0
PRO28435;esporte_lazer;47,0;2470,0;3,0;4200,0;30,0;30,0;30,0
PRO28436;instrumentos_musicais;56,0;1706,0;1,0;9850,0;30,0;15,0;100,0
PRO28437;moveis_decoracao;57,0;2042,0;2,0;3000,0;69,0;11,0;11,0
PRO28438;moveis_decoracao;56,0;905,0;1,0;3800,0;23,0;37,0;36,0
PRO28439;automotivo;58,0;719,0;6,0;3550,0;53,0;43,0;11,0
PRO28440;esporte_lazer;43,0;722,0;1,0;475,0;23,0;23,0;21,0
PRO28441;beleza_saude;51,0;1672,0;1,0;200,0;23,0;24,0;20,0
PRO28442;pet_shop;49,0;712,0;1,0;150,0;18,0;18,0;15,0
PRO28443;brinquedos;42,0;288,0;3,0;382,0;37,0;7,0;26,0
PRO28444;relogios_presentes;55,0;592,0;2,0;275,0;19,0;13,0;13,0
PRO28445;papelaria;33,0;197,0;2,0;225,0;23,0;7,0;15,0
PRO28446;beleza_saude;30,0;386,0;1,0;50,0;20,0;10,0;15,0
PRO28447;papelaria;60,0;234,0;4,0;7650,0;28,0;55,0;37,0
PRO28448;beleza_saude;59,0;1004,0;1,0;150,0;20,0;10,0;20,0
PRO28449;papelaria;53,0;221,0;3,0;350,0;24,0;7,0;14,0
PRO28450;moveis_decoracao;58,0;1977,0;4,0;3350,0;69,0;11,0;11,0
PRO28451;ferramentas_jardim;46,0;488,0;5,0;825,0;33,0;26,0;21,0
PRO28452;esporte_lazer;56,0;915,0;5,0;700,0;16,0;26,0;11,0
PRO28453;moveis_sala;24,0;95,0;2,0;19250,0;33,0;28,0;16,0
PRO28454;moveis_quarto;37,0;985,0;5,0;20450,0;45,0;60,0;40,0
PRO28455;casa_conforto;59,0;396,0;1,0;14000,0;45,0;15,0;35,0
PRO28456;perfumaria;59,0;489,0;1,0;494,0;20,0;17,0;17,0
PRO28457;eletroportateis;59,0;1091,0;1,0;475,0;28,0;16,0;16,0
PRO28458;automotivo;58,0;331,0;3,0;400,0;25,0;10,0;20,0
PRO28459;fashion_calcados;50,0;375,0;6,0;200,0;29,0;7,0;16,0
PRO28460;cama_mesa_banho;52,0;642,0;1,0;550,0;16,0;10,0;16,0
PRO28461;automotivo;57,0;1553,0;3,0;500,0;16,0;21,0;18,0
PRO28462;cama_mesa_banho;55,0;468,0;1,0;3600,0;40,0;15,0;35,0
PRO28463;cool_stuff;46,0;602,0;2,0;450,0;16,0;12,0;22,0
PRO28464;beleza_saude;59,0;642,0;2,0;150,0;20,0;10,0;20,0
PRO28465;esporte_lazer;54,0;500,0;1,0;200,0;16,0;3,0;11,0
PRO28466;beleza_saude;50,0;415,0;1,0;29050,0;55,0;75,0;61,0
PRO28467;casa_construcao;57,0;159,0;5,0;250,0;16,0;4,0;14,0
PRO28468;papelaria;32,0;527,0;1,0;550,0;16,0;4,0;11,0
PRO28469;beleza_saude;54,0;2910,0;1,0;300,0;18,0;9,0;12,0
PRO28470;dvds_blu_ray;56,0;1139,0;1,0;200,0;20,0;2,0;14,0
PRO28471;;;;;450,0;30,0;20,0;20,0
PRO28472;cama_mesa_banho;56,0;123,0;2,0;550,0;70,0;8,0;30,0
PRO28473;informatica_acessorios;55,0;2598,0;1,0;3800,0;50,0;22,0;30,0
PRO28474;casa_conforto;36,0;744,0;1,0;6050,0;60,0;40,0;15,0
PRO28475;beleza_saude;53,0;1713,0;1,0;1100,0;21,0;11,0;17,0
PRO28476;cool_stuff;43,0;465,0;1,0;400,0;18,0;12,0;14,0
PRO28477;perfumaria;57,0;430,0;1,0;460,0;19,0;13,0;17,0
PRO28478;alimentos;50,0;234,0;1,0;700,0;16,0;13,0;12,0
PRO28479;artes;46,0;295,0;1,0;1200,0;41,0;3,0;33,0
PRO28480;bebes;55,0;1988,0;2,0;350,0;69,0;11,0;11,0
PRO28481;esporte_lazer;51,0;1282,0;3,0;1850,0;32,0;25,0;37,0
PRO28482;automotivo;55,0;897,0;3,0;350,0;33,0;12,0;20,0
PRO28483;;;;;250,0;16,0;4,0;11,0
PRO28484;bebes;57,0;2440,0;1,0;375,0;29,0;14,0;20,0
PRO28485;livros_tecnicos;38,0;292,0;1,0;700,0;23,0;2,0;16,0
PRO28486;cama_mesa_banho;49,0;512,0;1,0;5925,0;51,0;16,0;36,0
PRO28487;livros_interesse_geral;32,0;443,0;1,0;280,0;28,0;12,0;21,0
PRO28488;cama_mesa_banho;51,0;329,0;1,0;600,0;16,0;10,0;16,0
PRO28489;moveis_decoracao;63,0;841,0;5,0;100,0;26,0;9,0;36,0
PRO28490;beleza_saude;59,0;2021,0;1,0;3900,0;30,0;30,0;16,0
PRO28491;automotivo;59,0;1255,0;3,0;800,0;16,0;6,0;15,0
PRO28492;relogios_presentes;44,0;755,0;3,0;925,0;24,0;12,0;22,0
PRO28493;perfumaria;37,0;379,0;1,0;550,0;20,0;20,0;20,0
PRO28494;;;;;4850,0;45,0;10,0;45,0
PRO28495;perfumaria;59,0;515,0;2,0;483,0;19,0;17,0;15,0
PRO28496;cool_stuff;40,0;232,0;1,0;150,0;16,0;20,0;16,0
PRO28497;esporte_lazer;33,0;645,0;1,0;700,0;28,0;25,0;25,0
PRO28498;eletrodomesticos;56,0;686,0;7,0;350,0;26,0;20,0;19,0
PRO28499;automotivo;42,0;291,0;2,0;300,0;16,0;3,0;11,0
PRO28500;moveis_decoracao;63,0;527,0;11,0;5550,0;41,0;26,0;31,0
PRO28501;fashion_bolsas_e_acessorios;26,0;106,0;1,0;50,0;16,0;6,0;11,0
PRO28502;utilidades_domesticas;52,0;709,0;2,0;1700,0;35,0;10,0;35,0
PRO28503;esporte_lazer;49,0;752,0;1,0;350,0;20,0;7,0;14,0
PRO28504;moveis_decoracao;55,0;802,0;4,0;400,0;50,0;3,0;25,0
PRO28505;fashion_bolsas_e_acessorios;52,0;464,0;3,0;500,0;16,0;16,0;16,0
PRO28506;automotivo;56,0;492,0;1,0;2600,0;28,0;10,0;14,0
PRO28507;moveis_decoracao;53,0;184,0;1,0;1650,0;40,0;8,0;40,0
PRO28508;telefonia;22,0;285,0;3,0;100,0;19,0;3,0;11,0
PRO28509;consoles_games;18,0;783,0;1,0;150,0;18,0;19,0;16,0
PRO28510;cama_mesa_banho;56,0;377,0;1,0;1500,0;53,0;18,0;36,0
PRO28511;fashion_bolsas_e_acessorios;31,0;125,0;4,0;150,0;16,0;9,0;11,0
PRO28512;papelaria;42,0;106,0;1,0;300,0;21,0;7,0;15,0
PRO28513;cama_mesa_banho;51,0;242,0;1,0;2700,0;37,0;23,0;35,0
PRO28514;industria_comercio_e_negocios;58,0;498,0;4,0;24950,0;104,0;25,0;35,0
PRO28515;moveis_decoracao;60,0;941,0;3,0;136,0;18,0;9,0;14,0
PRO28516;cama_mesa_banho;53,0;249,0;1,0;350,0;25,0;2,0;30,0
PRO28517;esporte_lazer;39,0;411,0;3,0;350,0;23,0;23,0;23,0
PRO28518;beleza_saude;53,0;994,0;1,0;650,0;16,0;7,0;13,0
PRO28519;bebes;49,0;152,0;1,0;3550,0;40,0;10,0;40,0
PRO28520;esporte_lazer;40,0;659,0;1,0;500,0;20,0;7,0;14,0
PRO28521;cama_mesa_banho;50,0;359,0;2,0;350,0;45,0;6,0;30,0
PRO28522;automotivo;21,0;168,0;3,0;1546,0;23,0;7,0;24,0
PRO28523;esporte_lazer;50,0;529,0;2,0;150,0;20,0;4,0;12,0
PRO28524;cool_stuff;55,0;310,0;1,0;813,0;24,0;18,0;39,0
PRO28525;automotivo;49,0;640,0;1,0;1050,0;14,0;3,0;9,0
PRO28526;beleza_saude;46,0;974,0;1,0;250,0;23,0;17,0;21,0
PRO28527;construcao_ferramentas_construcao;52,0;669,0;3,0;550,0;30,0;30,0;18,0
PRO28528;beleza_saude;59,0;275,0;4,0;200,0;16,0;15,0;15,0
PRO28529;automotivo;47,0;460,0;2,0;514,0;24,0;14,0;20,0
PRO28530;beleza_saude;41,0;232,0;2,0;100,0;16,0;16,0;11,0
PRO28531;eletronicos;59,0;1302,0;3,0;500,0;16,0;8,0;11,0
PRO28532;construcao_ferramentas_construcao;58,0;339,0;1,0;2400,0;22,0;8,0;22,0
PRO28533;beleza_saude;48,0;2625,0;1,0;1800,0;20,0;45,0;11,0
PRO28534;ferramentas_jardim;44,0;152,0;1,0;1500,0;27,0;6,0;23,0
PRO28535;relogios_presentes;60,0;1332,0;2,0;600,0;16,0;12,0;11,0
